city,cats,price,people,district,airport,electricity,water,label
Kragujevac,1.0,50958.335055612006,1.0,13,,-0.009104389155983878,-0.351173137811542,kvalitetan
Novi Sad,7.0,73242.37071211531,2.0,9,,-0.9660258560991247,0.4046214468372841,nekvalitetan
Beograd,3.0,50230.31609886562,6.0,17,True,0.923158362372291,-0.14945765412150724,nekvalitetan
Nis,9.0,53224.27410492651,4.0,1,True,-1.0362477177835936,0.09040908327437308,nekvalitetan
Kragujevac,8.0,80203.12082381042,0.0,12,,0.18149168499410762,0.3254313492412876,kvalitetan
Novi Sad,5.0,84362.95342204464,2.0,1,,0.536182784671801,-0.9590920568218602,nekvalitetan
Beograd,1.0,83501.81998771,2.0,18,True,-0.047819882680159465,0.14603757512048604,kvalitetan
Nis,,52060.66628790198,4.0,12,True,-0.18068154983193807,-0.08790440148462109,kvalitetan
Kragujevac,8.0,63260.330190944944,7.0,11,,-0.8210141609092839,0.5922278675898919,nekvalitetan
Novi Sad,6.0,85928.25711582068,1.0,4,,-0.10951538385230844,-0.11346114969608709,kvalitetan
Beograd,9.0,57979.57054855189,4.0,3,True,-0.03223623157540663,0.8622996826904239,nekvalitetan
Nis,1.0,98389.46164977859,2.0,1,True,-0.8540971741604313,-0.032901422492816246,nekvalitetan
Kragujevac,,96286.09531626421,3.0,18,,0.1548805716342839,0.9299575962105788,nekvalitetan
Novi Sad,9.0,73192.75751155715,2.0,9,,-0.11704037615130698,-0.17287796045153203,kvalitetan
Beograd,4.0,52798.32663971882,7.0,5,True,1.2190570338468896,-0.11460576166398637,nekvalitetan
Nis,9.0,80656.75373410308,3.0,10,True,-0.4130033377638212,-0.10914361767229125,kvalitetan
Kragujevac,1.0,81937.9186235982,7.0,5,,-0.13465536465571928,-0.9258203765606764,nekvalitetan
Novi Sad,,76127.23258307841,0.0,1,,0.1936299461213599,-0.056506886339971696,kvalitetan
Beograd,,82080.14378990917,,3,True,-0.4003436753121028,0.98260688600794,nekvalitetan
Nis,5.0,61276.37015777119,5.0,0,True,-0.1265562896171517,-1.0094322084051595,nekvalitetan
Kragujevac,1.0,65809.06733548535,6.0,12,,0.27760661841995027,-0.019044137455766094,kvalitetan
Novi Sad,5.0,64024.62948428423,6.0,13,,-0.12402240120519784,-0.07405877410388179,kvalitetan
Beograd,5.0,53069.12607974751,4.0,9,True,-0.9314509888864085,0.19082884325000646,nekvalitetan
Nis,3.0,50546.43882973944,4.0,6,True,0.4659010087844454,-0.850982394195899,nekvalitetan
Kragujevac,2.0,50532.1371232008,5.0,0,,0.029904176978625595,-0.9355653112980253,nekvalitetan
Novi Sad,2.0,88225.17566490544,3.0,9,,0.11182197948426692,0.08867284387671602,kvalitetan
Beograd,9.0,97890.52748319847,3.0,18,True,-0.531743222786828,1.0964598713659148,nekvalitetan
Nis,0.0,94820.74108984889,1.0,19,True,-0.5409676555277576,1.0367975616487748,nekvalitetan
Kragujevac,6.0,85867.35092906473,2.0,2,,-0.39030344363424707,0.3653954707376647,kvalitetan
Novi Sad,3.0,81186.68873596817,1.0,11,,-0.09529084050314907,-0.06650447076507562,kvalitetan
Beograd,1.0,54902.23180137235,0.0,14,True,0.8612768906228694,0.2493812032735854,nekvalitetan
Nis,2.0,88096.34241376452,,4,True,0.09775086317729371,-0.02542110927431812,kvalitetan
Kragujevac,5.0,65220.488151594225,6.0,17,,0.5548447560003813,0.5603844705239092,nekvalitetan
Novi Sad,6.0,67039.22483190827,6.0,3,,-0.864787542855048,0.7501309224985929,nekvalitetan
Beograd,3.0,80402.19888644585,6.0,5,True,-0.3950864928639436,-0.14892751495074635,kvalitetan
Nis,9.0,50681.68810094282,4.0,13,True,-0.8392433531189463,-0.3857069838161798,nekvalitetan
Kragujevac,1.0,55167.858233019746,5.0,3,,0.3851852534460995,-0.8719055404165532,nekvalitetan
Novi Sad,4.0,93297.78214484069,1.0,16,,0.9501191558094277,-0.6661986735221239,nekvalitetan
Beograd,1.0,75242.15202734756,0.0,0,True,-0.20605094627855802,-1.292878990625616,nekvalitetan
Nis,1.0,75225.99126159846,,6,True,-0.7332376635850378,-0.9243065367754173,nekvalitetan
Kragujevac,8.0,59882.13173863111,5.0,12,,-0.028381771222067004,0.2161434660360974,kvalitetan
Novi Sad,3.0,66244.82697519295,7.0,14,,-0.4813212120915966,0.06273650463739465,kvalitetan
Beograd,1.0,96186.0829612595,6.0,14,True,0.11459995158768238,-0.3668597106977163,kvalitetan
Nis,0.0,52396.88522705439,2.0,13,True,0.1644710273947916,0.4085558798896852,kvalitetan
Kragujevac,1.0,98926.41129676127,2.0,2,,-0.665006260577486,0.7836627419274793,nekvalitetan
Novi Sad,0.0,96446.05527380563,0.0,19,,0.9997299776727527,0.4444252379496327,nekvalitetan
Beograd,6.0,50734.069382457055,5.0,4,True,-0.9998728837423133,-0.28794748993892133,nekvalitetan
Nis,7.0,88963.85442565382,0.0,1,True,-0.26168800912058165,-0.06574085598863003,kvalitetan
Kragujevac,4.0,70124.751205049,2.0,14,,-1.2452854081104812,0.30231119229934134,nekvalitetan
Novi Sad,0.0,96980.89115052974,2.0,0,,0.5591938961979428,-0.8835719199832184,nekvalitetan
Beograd,2.0,58462.63028709897,6.0,8,True,0.27580663912114045,-0.10222870631174544,kvalitetan
Nis,,50591.27876861971,,16,True,0.18329774429179516,0.009858124676300109,kvalitetan
Kragujevac,7.0,75135.370407975,,17,,0.07280955002128689,-0.003618025296035776,kvalitetan
Novi Sad,4.0,82311.36985170569,5.0,11,,-0.013740259619732242,0.5152163143443081,kvalitetan
Beograd,4.0,96397.88454052721,5.0,6,True,-0.15321376934929465,0.24331898225468548,kvalitetan
Nis,,76798.07370180525,6.0,5,True,-1.2027761306558737,-0.5612533239021611,nekvalitetan
Kragujevac,6.0,77376.70579829054,7.0,2,,-0.022001906422170203,1.044638594586979,nekvalitetan
Novi Sad,2.0,66445.03424941852,,13,,0.9104511165336806,0.026982916345679467,nekvalitetan
Beograd,9.0,79231.73121328269,6.0,19,True,0.004413121486865956,0.12685909482155178,kvalitetan
Nis,6.0,99123.76063257683,1.0,0,True,0.534090737739795,-0.018006871394127377,kvalitetan
Kragujevac,4.0,68552.81138272375,3.0,10,,0.16042483495275067,0.9628371881452964,nekvalitetan
Novi Sad,8.0,51888.94828744905,5.0,14,,-0.8114313916025532,-0.7522493951793425,nekvalitetan
Beograd,1.0,88853.33949505218,3.0,9,True,-0.8976227904462519,0.47272490859433025,nekvalitetan
Nis,2.0,91111.54393543242,1.0,12,True,0.10107192512597107,-0.29355263875430543,kvalitetan
Kragujevac,8.0,72307.05627370179,5.0,16,,0.8388045570186342,-0.8562562376099421,nekvalitetan
Novi Sad,6.0,85458.13091888596,,7,,0.13310757784692778,0.9151934583259406,nekvalitetan
Beograd,9.0,54952.426664723964,0.0,18,True,0.13949955165990113,-0.22666926260935572,kvalitetan
Nis,,81208.26469603737,1.0,16,True,-0.6628501445793493,-0.5709361602007199,nekvalitetan
Kragujevac,3.0,75781.7819230014,0.0,10,,-0.281631650096368,-0.18549519133243617,kvalitetan
Novi Sad,6.0,74656.03235406896,0.0,18,,0.11769481664856062,-0.3848229638903435,kvalitetan
Beograd,0.0,81641.5477623653,7.0,12,True,0.5359977740592036,-0.7106637696274747,nekvalitetan
Nis,9.0,95337.98324975236,2.0,1,True,-0.16505462452481262,-0.17974167157202525,kvalitetan
Kragujevac,5.0,85836.89049362915,4.0,7,,0.030538842009890432,-0.2614923924518693,kvalitetan
Novi Sad,7.0,59173.357792177514,6.0,8,,0.030150779838679087,0.039880958317880626,kvalitetan
Beograd,2.0,94746.60091237523,5.0,10,True,0.10638038866464404,0.18923678311583486,kvalitetan
Nis,4.0,61067.31144061034,7.0,2,True,0.006845451942319749,0.3546664127949385,kvalitetan
Kragujevac,6.0,91154.40319162198,1.0,15,,-0.984361894046686,-0.147643514690992,nekvalitetan
Novi Sad,7.0,78868.00941523752,4.0,0,,0.8842747828184049,-0.7884207181896424,nekvalitetan
Beograd,8.0,77095.08015834827,6.0,3,True,-0.17917500946584028,-0.11905958566097241,kvalitetan
Nis,7.0,83433.47533777793,0.0,11,True,-0.05839471937153859,-0.7719057513045393,nekvalitetan
Kragujevac,1.0,97704.9304790091,6.0,14,,-0.8074266759204335,0.5622735430353973,nekvalitetan
Novi Sad,7.0,78914.28280771105,3.0,7,,0.353735105353533,0.3086234387243697,kvalitetan
Beograd,4.0,74383.07634883207,1.0,12,True,-0.0354400697520108,0.45776006384980095,kvalitetan
Nis,5.0,76358.1814715667,6.0,15,True,0.5609314807902177,1.0659890856855352,nekvalitetan
Kragujevac,8.0,60499.69745841967,1.0,1,,-0.3715613525036654,0.7508201493390012,nekvalitetan
Novi Sad,,86311.37298923789,,17,,0.14051073333801925,0.07205654208367233,kvalitetan
Beograd,3.0,54285.07635863327,,0,True,-0.11780815897361899,0.13524088572893253,kvalitetan
Nis,,83129.35108500923,6.0,0,True,-1.1219712053272903,-0.0736047232612885,nekvalitetan
Kragujevac,2.0,74176.94229443106,7.0,2,,0.5634641053728798,1.1694561729752866,nekvalitetan
Novi Sad,3.0,98708.28335573121,0.0,16,,-0.37826734050888067,0.3319304780856652,kvalitetan
Beograd,7.0,75935.27077201213,1.0,2,True,0.35377241908692314,0.1841797981449648,kvalitetan
Nis,,61046.152086212925,7.0,10,True,-0.4148770387799634,0.20656429351935263,kvalitetan
Kragujevac,0.0,67819.82548909917,6.0,10,,-0.8794389513448465,-0.15852976251220774,nekvalitetan
Novi Sad,,97256.42539301133,1.0,0,,-0.45249968533411156,-0.12825741546721042,kvalitetan
Beograd,2.0,66703.20569303329,,9,True,-0.2249019463654535,0.21118308906828376,kvalitetan
Nis,7.0,74525.265116932,0.0,2,True,-0.6306070140821818,-0.7091086007401438,nekvalitetan
Kragujevac,7.0,93900.99115625187,2.0,5,,-0.4650846690379373,-0.14315939967528712,kvalitetan
Novi Sad,4.0,68770.9570293174,7.0,1,,0.06938727953329053,-0.46365107288376634,kvalitetan
Beograd,4.0,75647.56232892949,5.0,8,True,0.931068004291334,-0.020717848182767017,nekvalitetan
Nis,7.0,70404.00783814566,6.0,15,True,-0.10637407283587713,-0.18788576450893837,kvalitetan
Kragujevac,0.0,99496.70861288396,4.0,17,,0.9555837698013034,0.3055063634668388,nekvalitetan
Novi Sad,2.0,60652.2343846738,2.0,0,,0.71012810265309,-0.945253430556335,nekvalitetan
Beograd,1.0,56495.07029279138,7.0,17,True,0.4300660526488598,-0.20735888230433117,kvalitetan
Nis,,87877.59654385867,,9,True,-0.9456758909245628,-0.10498494662219392,nekvalitetan
Kragujevac,6.0,64526.082611105405,0.0,17,,-0.7370974391815603,0.770499192553648,nekvalitetan
Novi Sad,7.0,71138.40404524372,1.0,10,,-0.7569709861832434,0.5278779784872076,nekvalitetan
Beograd,0.0,57471.01224404072,5.0,4,True,-0.2091600133574329,-0.30203464761374627,kvalitetan
Nis,5.0,71591.66696196876,7.0,15,True,-0.6682999432043604,-0.7969958730932247,nekvalitetan
Kragujevac,0.0,69995.84038391193,1.0,13,,-0.9023982847077419,0.36453262390818914,nekvalitetan
Novi Sad,3.0,56371.60348248464,,4,,0.2912308384572526,-0.12287151198574778,kvalitetan
Beograd,8.0,93976.30424593679,,1,True,-0.11086801057941453,0.10553639996246125,kvalitetan
Nis,8.0,93378.53055903525,6.0,15,True,0.02761786615498637,-0.5776825601263119,kvalitetan
Kragujevac,9.0,50438.209828513245,7.0,8,,0.29904520272531476,0.3980109265386802,kvalitetan
Novi Sad,7.0,98381.57866523814,5.0,1,,-0.5584207617846891,0.619172786208278,nekvalitetan
Beograd,,64915.07881952364,3.0,12,True,-0.9683587750824293,-0.5444489687850917,nekvalitetan
Nis,5.0,55342.50519605819,1.0,1,True,-0.7813860052997647,-0.40353631157604863,nekvalitetan
Kragujevac,8.0,58860.38266165983,,13,,0.8754057304317173,-0.2964015387807104,nekvalitetan
Novi Sad,6.0,58057.668411838844,7.0,12,,0.2102979076578791,0.13897428734320144,kvalitetan
Beograd,8.0,79702.69445501117,6.0,7,True,0.8098075504512345,-0.35545296023922895,nekvalitetan
Nis,,69769.71551870761,0.0,10,True,-0.6893049120491861,0.7707814182577835,nekvalitetan
Kragujevac,8.0,50776.877391988106,0.0,10,,-1.2600190145443717,-0.03309692163753414,nekvalitetan
Novi Sad,7.0,65989.93686035121,1.0,13,,0.18284995553906075,0.733732232049567,nekvalitetan
Beograd,6.0,91771.79208870561,7.0,7,True,-0.22694527603434747,0.19536459850389926,kvalitetan
Nis,,85592.52083181881,,14,True,0.6225455341517442,-0.7983415176082356,nekvalitetan
Kragujevac,9.0,53206.387061533984,,2,,-1.23114136655462,-0.13894470516742063,nekvalitetan
Novi Sad,,66285.55768931957,7.0,3,,0.04861237704446394,-0.29891599961397886,kvalitetan
Beograd,8.0,60781.32909596614,5.0,1,True,0.04928946231068207,-0.27622238121914033,kvalitetan
Nis,5.0,56218.705145253785,1.0,12,True,-0.046930968052286026,-0.9412662978903781,nekvalitetan
Kragujevac,8.0,98667.53219214166,1.0,8,,1.0473756736054733,-0.09230339864490596,nekvalitetan
Novi Sad,5.0,93016.05733814696,,14,,0.12523012146186993,-0.1636915061616498,kvalitetan
Beograd,7.0,57280.91413369612,5.0,15,True,0.1578872434780486,-0.16411459413807922,kvalitetan
Nis,5.0,73047.59245917606,6.0,10,True,0.1712190274299679,-0.07789208300819875,kvalitetan
Kragujevac,6.0,80604.90378097194,,3,,-0.654885653262093,-0.6934739656513086,nekvalitetan
Novi Sad,2.0,76265.56638986955,1.0,12,,-0.4068074730169158,-0.039423279808812065,kvalitetan
Beograd,,98634.30251025752,7.0,0,True,-0.06723901499880149,-0.3476525429471735,kvalitetan
Nis,8.0,80402.79965019193,4.0,18,True,0.5634058191704777,0.14387017935371413,kvalitetan
Kragujevac,3.0,79440.22316076251,,13,,1.0974512617670644,0.21943859956321388,nekvalitetan
Novi Sad,8.0,78004.41843026261,7.0,13,,-0.5682107050287339,0.853827295393524,nekvalitetan
Beograd,0.0,90827.61758795142,6.0,11,True,0.36051925896899095,-0.33551039674093247,kvalitetan
Nis,0.0,64260.8010775242,7.0,3,True,-0.009222178441113046,-0.5148290510165792,kvalitetan
Kragujevac,8.0,71475.96473428153,7.0,4,,0.8348250750254887,0.5849494455069949,nekvalitetan
Novi Sad,8.0,86689.60381556343,3.0,11,,0.01631440497532167,-0.322683566607308,kvalitetan
Beograd,0.0,55234.330320493136,4.0,13,True,-0.049688589680706274,-1.0215594386618418,nekvalitetan
Nis,4.0,56765.70628865225,7.0,11,True,0.4168743048839975,1.0138933129677052,nekvalitetan
Kragujevac,8.0,66982.69618858182,7.0,1,,0.8591045140366448,-0.33535623543226617,nekvalitetan
Novi Sad,1.0,78392.05189294215,,12,,0.41855789433342533,0.7589805686159208,nekvalitetan
Beograd,4.0,60398.760917802225,2.0,16,True,-0.2007195677447703,-0.3406662780515495,kvalitetan
Nis,5.0,52810.0344302813,3.0,5,True,0.3592867948654054,0.1079161296798112,kvalitetan
Kragujevac,8.0,53433.35542274183,4.0,12,,-0.19911558272719848,1.0885763897729683,nekvalitetan
Novi Sad,9.0,93498.44904297535,1.0,8,,-0.8206391437166812,-0.4828677048567709,nekvalitetan
Beograd,2.0,80784.0898357146,3.0,16,True,-0.7466298669492991,0.3453983424383497,nekvalitetan
Nis,5.0,53224.41254344636,2.0,3,True,-0.22326267961397836,-0.2659381784601298,kvalitetan
Kragujevac,5.0,84735.38631882801,5.0,2,,-0.8709155460582338,-0.6009214713502018,nekvalitetan
Novi Sad,4.0,81068.5318097161,1.0,14,,0.29314604901956276,0.30747795183226695,kvalitetan
Beograd,4.0,54183.771925793255,,13,True,-0.13613281157143106,-0.3521635920046284,kvalitetan
Nis,8.0,78898.42439268401,2.0,7,True,-0.3848891592172857,-0.2876407149170167,kvalitetan
Kragujevac,5.0,73885.6568113676,6.0,17,,-0.07412710257449512,-0.43858938604921816,kvalitetan
Novi Sad,0.0,52772.68685977742,1.0,13,,0.14711977794053366,0.1764578883218556,kvalitetan
Beograd,3.0,88515.8882618923,5.0,3,True,-0.3347607874914367,0.8951866157247869,nekvalitetan
Nis,9.0,98253.61220269634,3.0,2,True,-0.39594682490259425,-0.25700177155682175,kvalitetan
Kragujevac,4.0,86152.26798688582,4.0,4,,-0.20869832010183625,0.5369993630754096,kvalitetan
Novi Sad,4.0,76588.71983485462,6.0,12,,0.27359890209846405,0.16003005248700075,kvalitetan
Beograd,4.0,97122.04449074456,6.0,16,True,0.17517300998752783,0.23297900590391116,kvalitetan
Nis,4.0,63267.53530916441,6.0,3,True,0.20660278559354112,1.001424566607216,nekvalitetan
Kragujevac,,75911.41234965148,0.0,3,,0.3006922594164799,-0.18138800787734133,kvalitetan
Novi Sad,1.0,92479.69557701843,4.0,4,,-0.8581302092930427,0.9278795473735774,nekvalitetan
Beograd,8.0,64211.87302334639,0.0,14,True,0.16742657672137404,0.2893015934988629,kvalitetan
Nis,5.0,82802.80886166758,,3,True,0.43584266580101705,-0.28816595606287854,kvalitetan
Kragujevac,0.0,59188.839829542296,2.0,4,,-0.15746510898568195,0.276429957502228,kvalitetan
Novi Sad,5.0,70055.81778802541,2.0,10,,-0.27219686627031126,-0.23906009854880295,kvalitetan
Beograd,7.0,79207.01117683541,7.0,15,True,0.5387480056485635,-0.8648521828399096,nekvalitetan
Nis,7.0,93636.0674691211,5.0,5,True,-0.3182577427050087,-0.19512954490112355,kvalitetan
Kragujevac,0.0,53373.48405476601,1.0,11,,1.0639242244638398,0.16584152955631998,nekvalitetan
Novi Sad,,74159.74564922566,7.0,14,,0.06271140215641943,-0.2442027130512551,kvalitetan
Beograd,,84468.77973596138,2.0,17,True,-0.39741213681251225,0.37061203496533873,kvalitetan
Nis,9.0,96600.35340195017,2.0,17,True,0.09424343794599419,0.17025093071484487,kvalitetan
Kragujevac,7.0,96611.14943173394,,12,,-0.9247912029766062,-0.11723941087478018,nekvalitetan
Novi Sad,1.0,78254.81694762655,6.0,9,,1.116744728977847,-0.12229916381309641,nekvalitetan
Beograd,7.0,85946.27268961465,5.0,6,True,-0.04265548340305696,-0.14049528502539388,kvalitetan
Nis,,61779.2295640692,6.0,7,True,-0.11956758093212261,1.2965659829909109,nekvalitetan
Kragujevac,1.0,89102.499625709,,9,,-0.1620745956662374,0.12650993312710584,kvalitetan
Novi Sad,3.0,55030.99216166627,4.0,10,,0.4515186053364822,-0.9380549128158461,nekvalitetan
Beograd,8.0,59916.00283316757,,18,True,0.17441371376702763,-0.47798899212086376,kvalitetan
Nis,4.0,72974.64227292608,,1,True,0.07628879373882691,0.2445193348191504,kvalitetan
Kragujevac,5.0,73355.79791632386,0.0,17,,-0.8140514258393687,-0.7903581959130991,nekvalitetan
Novi Sad,7.0,59876.209397192244,3.0,1,,0.43664982930408125,1.1227994197659363,nekvalitetan
Beograd,9.0,63589.930525637224,5.0,17,True,-1.0283489733507098,-0.21323331554355646,nekvalitetan
Nis,1.0,58461.12246613375,5.0,7,True,-0.905451912742054,0.36205217657294947,nekvalitetan
Kragujevac,7.0,90797.9495717661,,11,,0.947087991928391,-0.2659547564001645,nekvalitetan
Novi Sad,3.0,60467.66947484077,,6,,0.017498194532273553,0.28583520603591095,kvalitetan
Beograd,3.0,99318.32522999663,3.0,13,True,-0.27474971372544105,0.8629934124393518,nekvalitetan
Nis,5.0,54004.338900647155,5.0,4,True,0.834401133651317,0.5289754587899679,nekvalitetan
Kragujevac,9.0,86909.56001061629,2.0,5,,0.2320489704033742,-0.045893268645682855,kvalitetan
Novi Sad,8.0,72590.8787309702,3.0,10,,-1.0290964478677125,0.2500118467500282,nekvalitetan
Beograd,,51309.179763571854,1.0,1,True,-0.28714709615003287,0.04993441757257369,kvalitetan
Nis,1.0,77298.13714545025,2.0,1,True,0.8327776201188828,-0.05659426876323095,nekvalitetan
Kragujevac,3.0,90032.86031683022,,0,,-0.13611761138087747,0.36267432998338683,kvalitetan
Novi Sad,0.0,65735.6819340884,4.0,1,,0.832815142312409,0.3320383664223724,nekvalitetan
Beograd,,68580.01531459292,6.0,1,True,-0.8377005972127936,0.21101837252551836,nekvalitetan
Nis,3.0,72459.17461479397,3.0,3,True,1.1634288306081135,0.13574487622608666,nekvalitetan
Kragujevac,7.0,71504.0927366725,,12,,-1.007632872749036,-0.13723784272886133,nekvalitetan
Novi Sad,3.0,90093.43912129028,3.0,17,,0.23960523891137325,0.2974565537001821,kvalitetan
Beograd,6.0,60864.05483515955,,7,True,1.0562815788558932,0.017971711722949202,nekvalitetan
Nis,6.0,57634.19078871516,,16,True,-0.20329720762677783,0.4154197551532943,kvalitetan
Kragujevac,8.0,66409.40257220161,0.0,2,,-0.19043170035364046,0.38499121639800293,kvalitetan
Novi Sad,4.0,59508.641066089716,7.0,11,,-0.17573568378058796,-0.2326171254947022,kvalitetan
Beograd,8.0,75516.58032846096,4.0,19,True,0.39813279457281026,-0.8181860037399329,nekvalitetan
Nis,8.0,99577.43842003605,4.0,6,True,-0.5446808971285704,0.9637224016179625,nekvalitetan
Kragujevac,8.0,61053.67573066827,6.0,15,,0.24491211372323335,0.24013339345028592,kvalitetan
Novi Sad,,50869.73988787569,5.0,10,,-0.18219340145682367,0.03605180942066619,kvalitetan
Beograd,2.0,54844.391523307735,6.0,10,True,0.8427453633388775,-0.13825546315819243,nekvalitetan
Nis,4.0,90971.74319445279,4.0,19,True,0.24781408837582025,-0.19389880259315345,kvalitetan
Kragujevac,,86635.90790399435,,1,,-0.14175201979838087,0.008553226240474443,kvalitetan
Novi Sad,4.0,69463.12839599198,0.0,15,,0.47275979429844267,-0.2203525719020129,kvalitetan
Beograd,3.0,81968.21333954952,7.0,5,True,0.6360889236135095,-0.4211959895885691,nekvalitetan
Nis,8.0,63809.883724369996,4.0,15,True,-0.39411806070087846,0.14234688153418606,kvalitetan
Kragujevac,0.0,77724.14279696788,,3,,-0.09891777907521404,-0.34770022140365225,kvalitetan
Novi Sad,3.0,75784.53242221504,7.0,1,,0.5479761737298492,-1.1022140343702196,nekvalitetan
Beograd,6.0,59817.06104830877,4.0,15,True,0.2255832542406841,0.1123378563642067,kvalitetan
Nis,4.0,76141.65778134958,,19,True,0.44792847929411933,-0.9433199473313941,nekvalitetan
Kragujevac,3.0,88035.80282450558,6.0,6,,-0.1325828139076389,1.0881479591061136,nekvalitetan
Novi Sad,4.0,56831.50912194811,0.0,3,,0.16943006334957894,1.0668187670083222,nekvalitetan
Beograd,1.0,77579.04961223956,,2,True,-0.8800172739279494,-0.07348660702630869,nekvalitetan
